,expId,Compound,Catalog.No.,Rack.Number,M.w.,CAS.Number,Form,Targets..as.supplied.,Target.class..11Mar15.,Molecule.Type,Target.Species,Target.Type,Information,Smiles,Max.Solubility.in.DMSO,URL,Pathway,Plate,Position
292,3,AG-1024 ,S1234,L1700-03,305.17,65678-07-1,free base,IGF-1R,IGF1R;INSR,Synthetic small molecule,Mammalian,Kinase,AG-1024 (Tyrphostin) inhibits IGF-1R autophosphorylation with IC50 of 7 muM; is less potent to IR with IC50 of 57 muM and specifically distinguishes between InsR and IGF-1R (as compared to other tyrphostins).,C(C(C#N)=CC1C=C(C(=C(C=1)C(C)(C)C)O)Br)#N,199,http://www.selleckchem.com/products/ag-1024-tyrphostin.html,Protein Tyrosine Kinase,1,m4
293,3,Lapatinib (GW-572016) Ditosylate,S1028,L1700-01,925.46,388082-77-7,ditosylat,HER2;EGFR,ERBB,Synthetic small molecule,Mammalian,Kinase,Lapatinib Ditosylate (GW572016; GW2016) is a potent EGFR and ErbB2 inhibitor with IC50 of 10.8 and 9.2 nM; respectively.,C1(=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C(=C3)Cl)OCC4=CC=CC(=C4)F)C5OC(=CC=5)CNCCS(=O)(C)=O).C6(=C(C=CC(=C6)S(O)(=O)=O)C).C7=C(C=CC(=C7)S(O)(=O)=O)C,199,http://www.selleckchem.com/products/Lapatinib-Ditosylate.html,Protein Tyrosine Kinase,1,m5
294,3,JNJ-7706621,S1249,L1700-03,394.36,443797-96-4,free base,CDK;Aurora Kinase,CDK;Aurora Kinase,Synthetic small molecule,Mammalian,Kinase,JNJ-7706621 is pan-CDK inhibitor with the highest potency on CDK1/2 with IC50 of 9 nM/4 nM and showing >6-fold selectivity for CDK1/2 than CDK3/4/6. It also potently inhibits Aurora A/B and has no activity on Plk1 and Wee1.,C1(=CC=C(C=C1)NC2N=C(N(N=2)C(C3=C(C=CC=C3F)F)=O)N)S(N)(=O)=O,200,http://www.selleckchem.com/products/JNJ-7706621.html,Cell Cycle,1,m6
295,3,Rapamycin (Sirolimus),S1039,L1700-01,914.18,53123-88-9,free base,Autophagy;mTOR,FKBP12/MTOR,Natural product,Mammalian,Signaling-related,Rapamycin (Sirolimus; AY-22989; WY-090217) is a specific mTOR inhibitor with IC50 of ~0.1 nM.,[C@@H]1([C@@H](C[C@@H](CC1)C[C@H]([C@@H]2CC([C@@H](/C=C(\C)[C@H]([C@@H](C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]3CC[C@H]([C@](C(C(N4CCCC[C@@H](C(O2)=O)4)=O)=O)(O3)O)C)OC)C)C)C)=O)OC)O)C)=O)C)OC)O,21,http://www.selleckchem.com/products/Rapamycin.html,PI3K/Akt/mTOR,1,m7
296,3,Ramelteon,S1259,L1700-03,259.34,196597-26-9,free base,MT Receptor,MT Receptor,,Mammalian,Receptor,Ramelteon is a novel melatonin receptor agonist for human MT1 and MT2 receptors and chick forebrain melatonin receptors with Ki of 14 pM; 112 pM and 23.1 pM; respectively.,C1=C2C(=C3C(=C1)CC[C@H]3CCNC(CC)=O)CCO2,200,http://www.selleckchem.com/products/Ramelteon.html,GPCR & G Protein,1,m8
297,3,Vorinostat (SAHA; MK0683),S1047,L1700-01,264.3,149647-78-9,free base,Autophagy;HDAC,HDAC,Synthetic small molecule,Mammalian,Epigenetic modifier,Vorinostat (suberoylanilide hydroxamic acid; SAHA) is an HDAC inhibitor with IC50 of ~10 nM.,C1=CC=CC(=C1)NC(=O)CCCCCCC(NO)=O,200,http://www.selleckchem.com/products/Vorinostat-(SAHA).html,Epigenetics,1,m9
298,3,BX-795,S1274,L1700-03,591.47,702675-74-9,free base,IkB/IKK;PDK-1,PDK1,Synthetic small molecule,Mammalian,Kinase,BX795 is a potent and specific PDK1 inhibitor with IC50 of 6 nM; 140- and 1600-fold more selective for PDK1 than PKA and PKC; respectively. Meanwhile; in comparison to GSK3Beta more than 100-fold selectivity observed for PDK1.,N1(CCCC1)C(=O)NC2C=C(C=CC=2)NC3N=C(C(=CN=3)I)NCCCNC(C4=CC=CS4)=O,169,http://www.selleckchem.com/products/bx-795.html,PI3K/Akt/mTOR,1,m10
299,3,Olaparib (AZD2281; Ku-0059436),S1060,L1700-01,434.46,763113-22-0,free base,PARP,PARP,Synthetic small molecule,Mammalian,Metabolism-related,Olaparib (AZD2281; KU0059436) is a selective inhibitor of PARP1/2 with IC50 of 5 nM/1 nM; 300-times less effective against tankyrase-1. Phase 1/2.,C1=CC=CC2=C1C(=NNC2=O)CC3=CC(=C(C=C3)F)C(N4CCN(CC4)C(=O)C5CC5)=O,200,http://www.selleckchem.com/products/AZD2281(Olaparib).html,DNA Damage,1,m11
300,3,Benazepril HCl,S1284,L1700-03,460.95,86541-74-4,hydrochloride,RAAS,Other,Synthetic small molecule,Mammalian,Other,Benazepril is a medication used to treat high blood pressure.,N1(C([C@H](CCC2=C1C=CC=C2)N[C@H](C(OCC)=O)CCC3=CC=CC=C3)=O)CC(O)=O.Cl,199,http://www.selleckchem.com/products/Benazepril-hydrochloride.html,Endocrinology & Hormones,1,m12
301,3,PHA-665752,S1070,L1700-01,641.61,477575-56-7,free base,c-Met,MET,Synthetic small molecule,Mammalian,Kinase,PHA-665752 is a potent; selective and ATP-competitive c-Met inhibitor with IC50 of 9 nM;  >50-fold selectivity for c-Met than RTKs or STKs.,C1=CC=C(C(=C1Cl)CS(C2=CC3=C(C=C2)NC(C/3=C/C4=C(C(=C(N4)C)C(N5[C@H](CCC5)CN6CCCC6)=O)C)=O)(=O)=O)Cl,199,http://www.selleckchem.com/products/PHA-665752.html,Protein Tyrosine Kinase,1,m13
302,3,Cilostazol,S1294,L1700-03,369.46,73963-72-1,free base,PDE,PDE,Synthetic small molecule,Mammalian,Metabolism-related,Cilostazol is a potent cyclic nucleotide phosphodiesterase type 3 (PDE3) inhibitor with IC50 of 0.2 muM and inhibitor of adenosine uptake.,C1C(NC2=C(C1)C=C(C=C2)OCCCCC3N(N=NN=3)C4CCCCC4)=O,200,http://www.selleckchem.com/products/Cilostazol.html,Metabolism,1,m14
303,3,Vismodegib (GDC-0449),S1082,L1700-01,421.3,879085-55-9,free base,Hedgehog/Smoothened,Smoothened,Synthetic small molecule,Mammalian,Receptor,Vismodegib (GDC-0449) is a potent; novel and specific hedgehog inhibitor with IC50 of 3 nM and also inhibits P-gp with IC50 of 3.0 muM.,C1(=C(C=C(C=C1)NC(C2=CC=C(C=C2Cl)S(C)(=O)=O)=O)C3=NC=CC=C3)Cl,199,http://www.selleckchem.com/products/GDC-0449.html,Stem Cells &  Wnt,1,m15
304,3,Zoledronic Acid ,S1314,L1700-03,272.09,118072-93-8,free base,Rac,FPP,,Mammalian,Metabolism-related,Zoledronic acid induces apoptosis in osteoclasts by inhibiting enzymes of the mevalonate pathway and preventing the isoprenylation of small GTP-binding proteins such as Ras and Rho.,C1=NC=CN1CC(O)(P(=O)(O)O)P(=O)(O)O,10,http://www.selleckchem.com/products/Zoledronic-Acid.html,Cell Cycle,1,m16
305,3,GSK1904529A,S1093,L1700-01,851.96,1089283-49-7,free base,IGF-1R,INSR;IGFR,Synthetic small molecule,Mammalian,Kinase,GSK1904529A is a selective inhibitor of IGF-1R and IR with IC50 of 27 nM and 25 nM; >100-fold more selective for IGF-1R/InsR than Akt1/2; Aurora A/B;B-Raf; CDK2; EGFR etc.,C1=C(C(=C(C=C1)F)NC(C2=C(C=CC(=C2)C3=C(N4C(=N3)C=CC=C4)C5=CC=NC(=N5)NC6=C(C=C(C(=C6)CC)N7CCC(CC7)N8CCN(CC8)S(C)(=O)=O)OC)OC)=O)F,145,http://www.selleckchem.com/products/GSK1904529A.html,Protein Tyrosine Kinase,1,m17
306,3,Felbamate,S1330,L1700-03,238.24,25451-15-4,free base,Others,GABA Receptor;GluR,,Mammalian,Receptor,Felbamate (Felbatol) is an anticonvulsant drug used in the treatment of epilepsy.,C1=CC=CC=C1C(COC(N)=O)COC(N)=O,201,http://www.selleckchem.com/products/Felbamate.html,Others,1,m18
307,3,U0126-EtOH,S1102,L1700-01,426.56,1173097-76-1,ethanolat,MEK,MEK,Synthetic small molecule,Mammalian,Kinase,U0126-EtOH is a highly selective inhibitor of MEK1/2 with IC50 of 0.07 muM/0.06 muM; 100-fold higher affinity for ΔN3-S218E/S222D MEK than PD098059.,C1(=CC=C(C(=C1)SC(/N)=C(\C(=C(\SC2=C(C=CC=C2)N)N)C#N)C#N)N).CCO,199,http://www.selleckchem.com/products/U0126.html,MAPK,1,m19
308,3,Ginkgolide B,S1343,L1700-03,424.4,15291-77-7,free base,PAFR,PAFR,Natural product,Mammalian,Receptor,Ginkgolide B is a PAFR antagonist with IC50 of 3.6 muM.,C123[C@@H]([C@]4([C@@]([C@]51O[C@]6(C2([C@@H](C[C@@H]3OC5=O)C(C)(C)C)[C@@H](C(O6)=O)O)[H])([C@H](C(O4)=O)C)O)[H])O,200,http://www.selleckchem.com/products/Ginkgolide-B.html,Others,1,m20
309,3,Varespladib (LY315920),S1110,L1700-01,380.39,172732-68-2,free base,Phospholipase (e.g. PLA),PLA2,Synthetic small molecule,Mammalian,Signaling-related,LY315920 (Varespladib) is a potent and selective human non-pancreatic secretory phospholipase A2 (hnsPLA) inhibitor with IC50 of 7 nM;. Phase 3.,C1(N(C2=C(C=1C(C(N)=O)=O)C(=CC=C2)OCC(=O)O)CC3=CC=CC=C3)CC,199,http://www.selleckchem.com/products/LY315920(Varespladib).html,Metabolism,1,m21
310,3,Lidocaine,S1357,L1700-03,234.34,137-58-6,free base,Histamine Receptor,Histamine Receptor,Synthetic small molecule,Mammalian,Receptor,Lidocaine is a selective inverse peripheral histamine H1-receptor agonist with an IC50 of >32 muM.,C1=CC=C(C(=C1C)NC(CN(CC)CC)=O)C,200,http://www.selleckchem.com/products/Lidocaine.html,Neuronal Signaling,1,m22
311,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,m23
312,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,m24
313,3,XL147,S1118,L1700-02,448.52,956958-53-5,free base,PI3K,PI3K,Synthetic small molecule,Mammalian,Kinase,XL147 is a selective and reversible class I PI3K inhibitor for PI3KA/δ/gamma with IC50 of 39 nM/36 nM/23 nM; less potent to PI3KBeta. Phase 1/2.,C1=CC=C2C(=C1)N=C(C(=N2)NS(=O)(=O)C3=CC=C(C=C3)C)NC4=CC5C(C=C4)=NSN=5,10,http://www.selleckchem.com/products/XL147.html,PI3K/Akt/mTOR,1,n1
314,3,BMS-707035,S1366,L1700-04,410.42,729607-74-3,free base,Integrase,HIV Integrase,,Virus,Integrase,BMS-707035 is a specific HIV-I integrase (IN) inhibitor with IC50 of 15 nM. Phase 2.,C1(=CC=C(C=C1)CNC(C2N=C(N(C(C=2O)=O)C)N3S(CCCC3)(=O)=O)=O)F,92,http://www.selleckchem.com/products/BMS-707035.html,Microbiology,1,n2
315,3,INO-1001,S1132,L1700-02,136.15,3544-24-9,free base,PARP,PARP,Synthetic small molecule,Mammalian,Metabolism-related,INO-1001 is a potent inhibitor of PARP with IC50 of <50 nM in CHO cells and a mediator of oxidant-induced myocyte dysfunction during reperfusion. Phase 2.,C1=CC=C(C=C1C(=O)N)N,198,http://www.selleckchem.com/products/INO-1001.html,DNA Damage,1,n3
316,3,Ruxolitinib (INCB018424),S1378,L1700-04,306.37,941678-49-5,free base,JAK,JAK,Synthetic small molecule,Mammalian,Kinase,INCB018424 is the first potent; selective; JAK1/2 inhibitor to enter the clinic with IC50 of 3.3 nM/2.8 nM; >130-fold selectivity for JAK1/2 versus JAK3. Phase 3.,N1=CN=C2C(=C1C3=CN(N=C3)[C@@H](CC#N)C4CCCC4)C=CN2,199,http://www.selleckchem.com/products/INCB18424.html,JAK/STAT,1,n4
317,3,17-DMAG (Alvespimycin) HCl,S1142,L1700-02,653.21,467214-21-7,hydrochloride,HSP (e.g. HSP90),HSP90,Synthetic small molecule,Mammalian,Chaperone,17-DMAG is a potent; water-soluble HSP90 inhibitor with IC50 of 62 nM.,C1(=C2C(C(=CC1=O)NC(C(=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](C2)C)OC)O)C)C)OC(=O)N)OC)/C)=O)=O)NCCN(C)C.Cl,200,http://www.selleckchem.com/products/17-DMAG;Hydrochloride-Salt.html,Cytoskeletal Signaling,1,n5
318,3,Naftopidil DiHCl,S1387,L1700-04,465.41,57149-08-3,dihydrochloride,Adrenergic Receptor,Adrenergic Receptor,,Mammalian,Receptor,Naftopidil DiHCl is a selective 5-HT1A and A1-adrenergic receptor antagonist with IC50 of 0.1 muM and 0.2 muM; respectively. Phase 3. ,C1(=C2C(=CC=C1)C=CC=C2)OCC(CN3CCN(CC3)C4=CC=CC=C4OC)O.Cl.Cl,88,http://www.selleckchem.com/products/Naftopidil-Dihydrochloride.html,Neuronal Signaling,1,n6
319,3,Roscovitine (Seliciclib;CYC202),S1153,L1700-02,354.45,186692-46-6,free base,CDK,CDK,Synthetic small molecule,Mammalian,Kinase,Roscovitine (Seliciclib; CYC202) is a potent and selective CDK inhibitor for Cdc2; CDK2 and CDK5 with IC50 of 0.65 muM; 0.7 muM and 0.16 muM. It shows little effect on CDK4/6. Phase 2.,N1=C2C(=C(N=C1N[C@@H](CO)CC)NCC3=CC=CC=C3)N=CN2C(C)C,200,http://www.selleckchem.com/products/Roscovitine.html,Cell Cycle,1,n7
320,3,Rocuronium Bromide,S1397,L1700-04,609.68,119302-91-9,bromide,AChR,Acetylcholine Receptor,Synthetic small molecule,Mammalian,Receptor,Rocuronium Bromide is an aminosteroid non-depolarizing neuromuscular blocker or muscle relaxant.,[C@H]1([C@H](C[C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H]([C@H](C4)[N+]5(CCCC5)CC=C)OC(=O)C)C)[H])[H])[H])C)[H])O)N6(CCOCC6).[Br-],200,http://www.selleckchem.com/products/Rocuronium-bromide.html,Neuronal Signaling,1,n8
321,3,AT13387,S1163,L1700-02,409.52,912999-49-6,free base,HSP (e.g. HSP90),HSP90,Synthetic small molecule,Mammalian,Chaperone,AT13387 is a selective potent Hsp90 inhibitor with IC50 of 18 nM in A375 cells; displays a long duration of anti-tumor activity.,C(=O)(N1CC2C=CC(=CC(C1)=2)CN3CCN(CC3)C)C4C(=CC(=C(C=4)C(C)C)O)O,61,http://www.selleckchem.com/products/at13387.html,Cytoskeletal Signaling,1,n9
322,3,Linezolid,S1408,L1700-04,337.35,165800-03-3,free base,Others,Other,Synthetic small molecule,Bacteria,Metabolism-related,Linezolid is a synthetic antibiotic used for the treatment of serious infections. ,C1=C(C(=CC(=C1)N2C[C@@H](OC2=O)CNC(C)=O)F)N3CCOCC3,201,http://www.selleckchem.com/products/Linezolid(Zyvox).html,Others,1,n10
323,3,CYC116,S1171,L1700-02,368.46,693228-63-6,free base,Aurora Kinase;VEGFR,Aurora Kinase,Synthetic small molecule,Mammalian,Kinase,CYC116 is a potent inhibitor of Aurora A/B with Ki of 8.0 nM/9.2 nM; is less potent to VEGFR2 (Ki of 44 nM); with 50-fold greater potency than CDKs; not active against PKA; Akt/PKB; PKC; no effect on GSK-3A/Beta; CK2; Plk1 and SAPK2A. Phase 1.,C1(=NC=CC(=N1)C2SC(=NC=2C)N)NC3=CC=C(C=C3)N4CCOCC4,65,http://www.selleckchem.com/products/CYC116.html,Cell Cycle,1,n11
324,3,Sildenafil Citrate,S1431,L1700-04,666.7,171599-83-0,citrate,PDE,PDE,Synthetic small molecule,Mammalian,Metabolism-related,Sildenafil; a selective inhibitor of cyclic guanosine monophosphate (cGMP)-specific phosphodiesterase type 5 (PDE5); is a well-tolerated and highly effective treatment for erectile dysfunction.,C1(=CC=C(C(=C1)C2=NC3=C(C(N2)=O)N(N=C3CCC)C)OCC)S(N4CCN(CC4)C)(=O)=O.C(C(O)=O)C(CC(O)=O)(O)C(O)=O,34,http://www.selleckchem.com/products/Sildenafil-citrate.html,Metabolism,1,n12
325,3,XAV-939,S1180,L1700-02,312.31,284028-89-3,free base,Wnt/beta-catenin,TNKS,Synthetic small molecule,Mammalian,Signaling-related,XAV-939 selectively inhibits Wnt/Beta-catenin-mediated transcription through tankyrase1/2 inhibition with IC50 of 11 nM/4 nM; regulates axin levels and does not affect CRE; NF-kB or TGF-Beta.,C1=CC(=CC=C1C(F)(F)F)C2=NC(=C3C(=N2)CCSC3)O,38,http://www.selleckchem.com/products/XAV-939.html,Stem Cells &  Wnt,1,n13
326,3,Voriconazole,S1442,L1700-04,349.31,137234-62-9,free base,P450 (e.g. CYP17),Other;P450,,Fungus,Metabolism-related,Voriconazole is a new triazole derivative similar to fluconazole and itraconazole that acts by inhibiting fungal cytochrome P-450-dependent; 14-alpha-sterol demethylase-mediated synthesis of ergosterol.,C1=C(C(=CC(=C1)F)F)[C@@](CN2C=NC=N2)([C@H](C3=NC=NC=C3F)C)O,200,http://www.selleckchem.com/products/Voriconazole.html,Metabolism,1,n14
327,3,Fulvestrant,S1191,L1700-02,606.77,129453-61-8,free base,Estrogen/progestogen Receptor,Estrogen/progesterone receptor,Synthetic small molecule,Mammalian,Receptor,Fulvestrant is an estrogen receptor (ER) antagonist with IC50 of 0.094 nM.,C1(C=CC2[C@@]3(CC[C@]4([C@H](CC[C@@]([C@]([C@@H](CC(C=1)=2)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F)3[H])4[H])O)C)[H])O,164,http://www.selleckchem.com/products/Fulvestrant.html,Endocrinology & Hormones,1,n15
328,3,Tipifarnib ,S1453,L1700-04,489.4,192185-72-1,free base,Farnesyltransferase,Farnesyltransferase,Synthetic small molecule,Mammalian,Signaling-related,Tipifarnib (R115777) is a potent and specific farnesyltransferase (FTase) inhibitor with IC50 of 0.6 nM; its anti-proliferative effects are most prominent in H-ras or N-ras mutant cells. Phase 3. ,C1=CC(=CC=C1[C@](C2=CN=CN2C)(C3=CC4=C(C=C3)N(C(C=C4C5=CC(=CC=C5)Cl)=O)C)N)Cl,28,http://www.selleckchem.com/products/Tipifarnib(R115777).html,Metabolism,1,n16
329,3,Cladribine,S1199,L1700-02,285.69,4291-63-8,free base,DNA/RNA Synthesis,Adenosine deaminase ,,Mammalian,Metabolism-related,Cladribine is an adenosine deaminase inhibitor for U266; RPMI8226; and MM1.S cells with IC50 of approximately 2.43 muM; 0.75 muM; and 0.18 muM; respectively.,N1=C(C2=C(N=C1Cl)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O)N,199,http://www.selleckchem.com/products/Cladribine.html,DNA Damage,1,n17
330,3,AZD6482,S1462,L1700-04,408.45,1173900-33-8,free base,PI3K,PI3K,Synthetic small molecule,Mammalian,Kinase,AZD6482 is a PI3KBeta inhibitor with IC50 of 10 nM; 8-; 87- and 109-fold more selective to PI3KBeta than PI3Kδ; PI3KA and PI3Kgamma. Phase 1.,C(C1C(=CC=CC=1)N[C@H](C)C2=CC(=CN3C(C=C(N=C32)N4CCOCC4)=O)C)(=O)O,200,http://www.selleckchem.com/products/azd6482.html,PI3K/Akt/mTOR,1,n18
331,3,Doxorubicin (Adriamycin),S1208,L1700-02,579.98,25316-40-9,hydrochloride,Autophagy;Topoisomerase,TOP2,Synthetic small molecule,Mammalian,Nucleic acid metabolism,Doxorubicin (Adriamycin) is an antibiotic agent that inhibits DNA topoisomerase II and induces DNA damage and apoptosis.,C1(=CC=C2C(=C1OC)C(C3=C(C2=O)C(=C4C(=C3O)[C@@H](C[C@@](C4)(C(CO)=O)O)O[C@]5(C[C@@H]([C@@H]([C@@H](O5)C)O)N)[H])O)=O).Cl,172,http://www.selleckchem.com/products/Adriamycin.html,DNA Damage,1,n19
332,3,Safinamide Mesylate,S1472,L1700-04,398.45,202825-46-5,mesylate,MAO,MAO,,Mammalian,Metabolism-related,Safinamide Mesylate is mesylate salt of Safinamide; selectively and reversibly inhibits MAO-B with IC50 of 98 nM; exhibits 5918-fold selectivity against MAO-A. Phase 3.,C1(=CC=CC(=C1)COC2=CC=C(C=C2)CN[C@H](C(N)=O)C)F.CS(=O)(=O)O,200,http://www.selleckchem.com/products/Safinamide-mesilate.html,Metabolism,1,n20
333,3,PFI-1 (PF-6405761),S1216,L1700-02,347.39,1403764-72-6,free base,Epigenetic Reader Domain,BET,Synthetic small molecule,Mammalian,Epigenetic modifier,PFI-1 is a selective BET (bromodomain-containing protein) inhibitor for BRD4 with IC50 of 0.22 muM.,C1(=CC=C2C(=C1)CN(C(N2)=O)C)NS(=O)(=O)C3=C(C=CC=C3)OC,198,http://www.selleckchem.com/products/pfl-1.html,Epigenetics,1,n21
334,3,Iloperidone,S1483,L1700-04,426.48,133454-47-4,free base,Others,5-HT Receptor; Dopamine Receptor,Synthetic small molecule,Mammalian,Receptor,Iloperidone is an atypical antipsychotic for the treatment of schizophrenia.,C1(=C(C=CC(=C1)C(C)=O)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,63,http://www.selleckchem.com/products/Iloperidone(Fanapt).html,Others,1,n22
335,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,n23
336,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,n24
337,3,Selumetinib (AZD6244),S1008,L1700-01,457.68,606143-52-6,free base,MEK,MEK,Synthetic small molecule,Mammalian,Kinase,Selumetinib (AZD6244) is a potent; highly selective MEK1 inhibitor with IC50 of 14 nM; also inhibits ERK1/2 phosphorylation with IC50 of 10 nM; no inhibition to p38A; MKK6; EGFR; ErbB2; ERK2; B-Raf; etc. Phase 1/2.,C1=C2C(=C(C(=C1C(NOCCO)=O)NC3=CC=C(C=C3Cl)Br)F)N=CN2C,201,http://www.selleckchem.com/products/AZD6244.html,MAPK,1,o1
338,3,Etoposide,S1225,L1700-03,588.56,33419-42-0,free base,Topoisomerase,TOP2,Natural product,Mammalian,Nucleic acid metabolism,Etoposide is a semisynthetic derivative of podophyllotoxin; which inhibits DNA synthesis via topoisomerase II  inhibition activity.,[C@@]12([C@@]([C@@H](C3=C([C@@H]1C4=CC(=C(C(=C4)OC)O)OC)C=C5C(=C3)OCO5)O[C@@]6(O[C@]7([C@]([C@@H]([C@@H]6O)O)(O[C@@H](OC7)C)[H])[H])[H])(COC2=O)[H])[H],169,http://www.selleckchem.com/products/Etopophos.html,DNA Damage,1,o2
339,3,Canertinib (CI-1033),S1019,L1700-01,485.94,267243-28-7,free base,EGFR;HER2,ERBB,Synthetic small molecule,Mammalian,Kinase,Canertinib (CI-1033) is a pan-ErbB inhibitor for EGFR and ErbB2 with IC50 of 1.5 nM and 9.0 nM; no activity to PDGFR; FGFR; InsR; PKC; or CDK1/2/4. Phase 3.,C1(=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4)NC(C=C)=O,10,http://www.selleckchem.com/products/CI-1033(Canertinib).html,Protein Tyrosine Kinase,1,o3
340,3,Letrozole,S1235,L1700-03,285.3,112809-51-5,free base,Aromatase,CYP19A1 (Estrogen synthetase),Synthetic small molecule,Mammalian,Metabolism-related,Letrozole is a third generation inhibitor of aromatase with IC50 of 0.07-20 nM.,C1=CC(=CC=C1C(N2N=CN=C2)C3=CC=C(C=C3)C#N)C#N,199,http://www.selleckchem.com/products/Letrozole.html,Endocrinology & Hormones,1,o4
341,3,Lenalidomide (CC-5013),S1029,L1700-01,259.26,191732-72-6,free base,TNF-alpha,TNF-alpha,Synthetic small molecule,Mammalian,Signaling-related,Lenalidomide (CC-5013) is a TNF-A secretion inhibitor with IC50 of 13 nM.,C1=CC(=C2C(=C1)C(N(C2)C3C(NC(CC3)=O)=O)=O)N,200,http://www.selleckchem.com/products/Lenalidomide.html,Apoptosis,1,o5
342,3,Enzalutamide (MDV3100),S1250,L1700-03,464.44,915087-33-1,free base,Androgen Receptor,Androgen Receptor,Synthetic small molecule,Mammalian,Receptor,Enzalutamide (MDV3100) is an androgen-receptor (AR) antagonist with IC50 of 36 nM.,C1(=C(C=CC(=C1)N2C(N(C(C2(C)C)=O)C3=CC=C(C(=C3)C(F)(F)F)C#N)=S)C(NC)=O)F,200,http://www.selleckchem.com/products/MDV3100.html,Endocrinology & Hormones,1,o6
343,3,Sorafenib Tosylate,S1040,L1700-01,637.03,475207-59-1,tosylate,PDGFR;Raf;VEGFR,RAF;VEGFR;PDGFR,Synthetic small molecule,Mammalian,Kinase,Sorafenib Tosylate (Bay 43-9006) is a multikinase inhibitor of Raf-1; B-Raf and VEGFR-2 with IC50 of 6 nM; 22 nM and 90 nM; respectively.,C1(=CC=C(C=C1C(F)(F)F)NC(NC2=CC=C(C=C2)OC3=CC=NC(=C3)C(NC)=O)=O)Cl.C4=CC(=CC=C4S(O)(=O)=O)C,199,http://www.selleckchem.com/products/Sorafenib-Tosylate.html,MAPK,1,o7
344,3,Cinacalcet HCl,S1260,L1700-03,393.87,364782-34-3,hydrochloride,CaSR,CASR,Synthetic small molecule,Mammalian,Metabolism-related,AMG-073 represents a new class of compounds for the treatment of hyperparathyroidism.,C1(=C(C=C(C=C1)CCCN[C@@](C2=CC=CC3=C2C=CC=C3)(C)[H])C(F)(F)F).Cl,200,http://www.selleckchem.com/products/Cinacalcet-hydrochloride.html,GPCR & G Protein,1,o8
345,3,VX-680 (Tozasertib; MK-0457),S1048,L1700-01,464.59,639089-54-6,free base,Aurora Kinase,Aurora Kinase,Synthetic small molecule,Mammalian,Kinase,VX-680 (Tozasertib; MK-0457) is a pan-Aurora inhibitor; mostly against Aurora A with Kiapp of 0.6 nM; less potent towards Aurora B/Aurora C and 100-fold more selective for Aurora A than 55 other kinases. Phase 2.,C1(=CC(=NC(=N1)SC2=CC=C(C=C2)NC(=O)C3CC3)N4CCN(CC4)C)NC5C=C(NN=5)C,200,http://www.selleckchem.com/products/VX-680(MK-0457).html,Cell Cycle,1,o9
346,3,BX-912,S1275,L1700-03,471.35,702674-56-4,free base,PDK-1,PDK1,Synthetic small molecule,Mammalian,Kinase,BX912 is a potent and specific PDK1 inhibitor with IC50 of 12 nM; 9- and 105- fold greater selectivity for PDK1 than PKA and PKC; respectively. In comparison to GSK3Beta; selectivity for PDK1 is 600-fold.,N1(CCCC1)C(=O)NC2C=C(C=CC=2)NC3N=C(C(=CN=3)Br)NCCC4=CN=CN4,199,http://www.selleckchem.com/products/bx-912.html,PI3K/Akt/mTOR,1,o10
347,3,Nutlin-3,S1061,L1700-01,581.5,890090-75-2,free base,E3 Ligase;Mdm2,MDM2,Synthetic small molecule,Mammalian,Cell death,Nutlin-3 is a potent and selective Mdm2 (RING finger-dependent ubiquitin protein ligase for itself and p53) antagonist with IC50 of 90 nM; stabilizes p73 in p53-deficient cells.,N1(C(C(N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(C5)=O,171,http://www.selleckchem.com/products/Nutlin-3.html,Apoptosis,1,o11
348,3,Biperiden HCl,S1285,L1700-03,347.92,1235-82-1,hydrochloride,AChR,Acetylcholine Receptor,,Mammalian,Receptor,Biperiden is an antiparkinsonian agent of the anticholinergic type.,C1(=CC(=CC=C1)C(CCN2CCCCC2)(C3CC4C=CC(C4)3)O).Cl,10,http://www.selleckchem.com/products/Biperiden-hydrochloride.html,Neuronal Signaling,1,o12
