"","expId","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24"
"543","2","H 89 2HCl","S1582","L1700-05",519.28,"130964-39-5","2HCl","PKA","PKA;S6K1","Synthetic small molecule","Mammalian","Kinase","H 89 2HCl is a potent PKA inhibitor with Ki of 48 nM; 10-fold selective for PKA than PKG; greater than 500-fold selectivity than PKC; MLCK; calmodulin kinase II and casein kinase I/II.","C1(=CC=C(C2=C1C=NC=C2)S(NCCNC/C=C/C3=CC=C(C=C3)Br)(=O)=O).Cl.Cl",200,"http://www.selleckchem.com/products/H-89-dihydrochloride.html","PI3K/Akt/mTOR",2,"g15","ENTER_SCREEN_NAME","Confluency",71.52513,61.76852,60.15563,60.73083,60.45116,59.84117,59.16624,57.82619,57.98722,58.25974,57.95174,57.80202,57.31145,"Sytox Green",22.27669,148.5113,215.3414,290.0611,356.4271,400.5164,413.047,417.688,435.7878,455.2799,471.9874,486.3745,510.9716,"mCherry",0,3,6,5,6,5,6,6,4,1,0,1,0
"544","2","Valsartan","S1894","L1700-07",435.52,"137862-53-4","free base","RAAS","AT1/2","Synthetic small molecule","Mammalian","Receptor","Valsartan (Diovan) is an angiotensin II receptor antagonist with IC50 of ranging from 39.5 to 116 muM","C1(=CC=C(C=C1)C2=CC=CC=C2C3N=NNN=3)CN([C@@](C(C)C)(C(=O)O)[H])C(=O)CCCC",199,"http://www.selleckchem.com/products/Valsartan(Diovan).html","Endocrinology & Hormones",2,"g16","ENTER_SCREEN_NAME","Confluency",70.53722,61.48061,60.20641,59.01008,58.31809,57.83027,57.52971,56.56844,55.92822,55.57771,55.78307,54.91725,55.09731,"Sytox Green",19.49211,76.57613,141.5498,208.3799,268.2485,292.3816,319.2993,333.2222,359.6758,382.4166,415.3675,448.3185,465.9542,"mCherry",1,4,7,9,11,10,12,9,6,7,6,5,5
"545","2","Clotrimazole","S1606","L1700-05",344.84,"23593-75-1","free base","Others","Other","Synthetic small molecule","Fungus","Other","Clotrimazole is a synthetic; antifungal and broad-spectrum derivate of imidazole.","C1=CC=CC(=C1)C(C2=C(C=CC=C2)Cl)(C3=CC=CC=C3)N4C=NC=C4",31,"http://www.selleckchem.com/products/Clotrimazole(Canesten).html","Others",2,"g17","ENTER_SCREEN_NAME","Confluency",68.96055,60.09271,57.86156,57.39962,56.59753,56.81937,56.07804,55.44806,55.69241,55.45622,54.63713,55.00073,54.80274,"Sytox Green",29.23816,109.9912,175.429,254.3256,318.8352,363.8527,398.66,412.5829,433.9314,463.1696,478.9489,516.0767,540.6739,"mCherry",0,6,4,7,8,10,11,16,9,8,9,6,7
"546","2","Diclofenac Sodium","S1903","L1700-07",318.13,"15307-79-6","sodium","COX","COX","","Mammalian","Metabolism-related","Diclofenac Sodium is a non-selective COX inhibitor with IC50 of 60 and 220 nM for ovine COX-1 and -2; respectively.","C1(=C(C(=C(C=C1)Cl)NC2=C(CC([O-])=O)C=CC=C2)Cl).[Na+]",201,"http://www.selleckchem.com/products/Diclofenac-sodium.html","Neuronal Signaling",2,"g18","ENTER_SCREEN_NAME","Confluency",69.14748,59.20517,58.89885,57.71791,57.63223,57.21616,56.22211,55.82406,55.30756,55.00872,54.91527,55.01586,54.22145,"Sytox Green",23.20489,91.89136,151.76,214.4132,260.8229,317.4429,342.9683,360.1399,386.5934,411.6547,433.4673,460.385,475.2361,"mCherry",3,5,4,10,9,8,9,9,10,7,4,6,6
"547","2","Risperidone ","S1615","L1700-05",410.48,"106266-06-2","free base","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","Risperidone (Risperdal) is an atypical antipsychotic used to treat schizophrenia.","C1(=C(C(N2C(=N1)CCCC2)=O)CCN3CCC(CC3)C4C5=C(ON=4)C=C(C=C5)F)C",10,"http://www.selleckchem.com/products/Risperidone(Risperdal).html","Neuronal Signaling",2,"g19","ENTER_SCREEN_NAME","Confluency",74.41113,63.71852,62.86982,63.23222,60.80373,60.34582,59.13799,58.9911,58.45507,58.01234,57.66694,57.26165,56.45013,"Sytox Green",24.13308,97.46053,171.2521,244.5795,308.1609,337.8632,372.6705,384.7371,412.1188,417.688,439.0365,467.3465,481.7335,"mCherry",3,5,5,16,11,12,10,7,7,9,8,6,4
"548","2","Pregnenolone","S1914","L1700-07",316.48,"145-13-1","free base","Estrogen/progestogen Receptor","Estrogen/progesterone receptor","Synthetic small molecule","Mammalian","Receptor","Pregnenolone is an endogenous steroid hormone for inhibition of M1 receptor- and M3 receptor-mediated currents with IC50 of 11.4 �M and 6.0 �M; respectively.","C1[C@@H](CC2[C@](C1)([C@]3([C@@](CC=2)([C@]4([C@](CC3)([C@@H](CC4)C(=O)C)C)[H])[H])[H])C)O",69,"http://www.selleckchem.com/products/pregnenolone.html","Endocrinology & Hormones",2,"g20","ENTER_SCREEN_NAME","Confluency",70.06893,61.67313,59.31866,58.89523,57.97692,57.76657,56.55342,55.89595,55.93813,54.98272,55.08865,54.58339,53.8898,"Sytox Green",26.45357,78.89662,136.9088,194.9211,238.5462,269.6408,282.1714,305.8404,325.3326,345.2887,364.3167,377.7756,391.2344,"mCherry",1,2,2,4,4,7,6,5,5,9,6,3,2
"549","2","Naproxen ","S1626","L1700-05",252.24,"26159-34-2","sodium","COX","COX","","Mammalian","Metabolism-related","Naproxen is a COX inhibitor for COX-1 and COX-2 with IC50 of 8.7 muM and 5.2 muM; respectively.","C1(=C(C=C2C(=C1)C=C(C=C2)[C@@H](C([O-])=O)C)OC).[Na+]",11,"http://www.selleckchem.com/products/Naproxen-Sodium(Aleve).html","Neuronal Signaling",2,"g21","ENTER_SCREEN_NAME","Confluency",78.18545,68.00648,66.53964,65.96901,65.5606,64.64912,64.5989,64.10072,64.23349,64.2895,62.54942,62.28138,61.90652,"Sytox Green",24.13308,84.00169,162.8983,243.6513,308.1609,341.1118,373.5987,400.9805,433.0032,462.2414,483.1258,507.723,538.8175,"mCherry",1,4,7,16,20,19,17,12,13,13,12,12,12
"550","2","Triamcinolone","S1933","L1700-07",394.43,"124-94-7","free base","Others","Glucocorticoid Receptor","Synthetic small molecule","Mammalian","Receptor","Triamcinolone is a glucocorticoid given; as the free alcohol or in esterified form; orally; intramuscularly; by local injection; by inhalation; or applied topically in the management of various disorders in which corticosteroids are indicated.","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@@H](C4)O)(C(CO)=O)O)C)[H])[H])F)C)=O",200,"http://www.selleckchem.com/products/Triamcinolone(Aristocort).html","Others",2,"g22","ENTER_SCREEN_NAME","Confluency",73.95566,65.2451,65.01217,64.17946,64.00518,62.74311,61.4306,61.58953,61.58073,60.20905,60.15978,59.59093,59.24574,"Sytox Green",30.16636,84.00169,140.6216,213.0209,277.5305,319.7634,342.0401,362.4604,367.1013,385.6653,394.019,408.8701,423.7213,"mCherry",1,5,7,15,17,20,24,24,30,21,20,13,14
"551","2","AZ191","S7338","L1700-21",429.52,"N/A","free base","Others","DYRK","Synthetic small molecule","Mammalian","Kinase","AZ191 is a potent and selective DYRK1B inhibitor with IC50 of 17 nM; about 5- and 110-fold selectivity over DYRK1A and DYRK2; respectively.","C1=NC=C2C(=C1)C(=CN2C)C3=NC(=NC=C3)NC4=CC=C(C=C4OC)N5CCN(CC5)C",200,"http://www.selleckchem.com/products/az191.html","Others",2,"g23","ENTER_SCREEN_NAME","Confluency",85.03165,82.14213,80.03324,79.44249,77.2253,75.9146,74.36264,73.50673,72.23257,71.16271,70.29856,70.47208,69.24405,"Sytox Green",24.59718,153.6164,239.4744,368.9577,491.9436,559.7019,613.5372,630.7089,614.0013,618.6423,620.0346,618.1782,626.9961,"mCherry",2,4,9,10,7,13,11,11,13,9,10,8,6
"552","2","AR-A014418","S7435","L1700-21",308.31,"487021-52-3","free base","GSK-3","GSK-3","Synthetic small molecule","Mammalian","Kinase","AR-A014418 is an ATP-competitive; and selective GSK3Beta inhibitor with IC50 and Ki of 104 nM and 38 nM; without significant inhibition on 26 other kinases tested.","C1=C(SC(=N1)NC(NCC2=CC=C(C=C2)OC)=O)[N+](=O)[O-]",201,"http://www.selleckchem.com/products/ar-a014418.html","PI3K/Akt/mTOR",2,"g24","ENTER_SCREEN_NAME","Confluency",70.85406,62.92917,63.85493,62.42895,60.96049,60.01855,59.50026,58.89053,58.42305,57.80524,57.79319,57.57599,56.92945,"Sytox Green",25.06128,66.36598,113.704,175.8931,222.3028,263.6075,279.3869,306.7686,316.9788,336.0068,357.3553,370.35,380.5602,"mCherry",2,4,11,9,20,20,20,14,7,9,7,5,5
"553","2","Ibuprofen ","S1638","L1700-06",206.28,"15687-27-1","free base","COX","COX","","Mammalian","Metabolism-related","Ibuprofen (Dolgesic) is an anti-inflammatory inhibitor targeting COX-1 and COX-2 with IC50 of 13 muM and 370 muM; respectively.","C1=C(C=CC(=C1)C(C(O)=O)C)CC(C)C",198,"http://www.selleckchem.com/products/Ibuprofen(Advil).html","Neuronal Signaling",2,"h1","ENTER_SCREEN_NAME","Confluency",77.57103,66.07265,64.97991,64.07304,63.1186,62.59706,61.03779,60.41689,60.31458,60.21848,59.95154,59.82949,59.01107,"Sytox Green",34.80733,78.89662,148.5113,232.513,297.4867,333.6863,348.0733,372.2064,387.5216,410.7265,433.0032,450.1748,473.8438,"mCherry",1,3,7,18,18,20,20,18,13,9,7,6,9
"554","2","Miconazole Nitrate","S1956","L1700-08",479.14,"22832-87-7","nitrate","Others","Other","Synthetic small molecule","Fungus","Other","Miconazole is an imidazole antifungal agent that is used topically and by intravenous infusion.","C1(=C(C=C(C(=C1)C(OCC2=CC=C(C=C2Cl)Cl)CN3C=CN=C3)Cl)Cl).O[N+](=O)[O-]",200,"http://www.selleckchem.com/products/Miconazole-nitrate.html","Others",2,"h2","ENTER_SCREEN_NAME","Confluency",77.3999,67.1203,64.89475,65.21989,64.60683,64.24203,64.1604,65.09161,63.63342,63.55197,62.75097,62.74683,63.25712,"Sytox Green",31.55865,105.3502,170.3239,278.4586,355.963,413.5111,453.8876,476.6284,508.187,536.9611,563.8788,575.0172,596.8297,"mCherry",1,5,10,11,13,11,16,15,17,11,10,8,10
"555","2","Adenosine","S1647","L1700-06",267.24,"58-61-7","free base","Others","N/A","Metabolite","N/A","N/A","Adenosine is a nucleoside composed of a molecule of adenine attached to a ribose sugar molecule (ribofuranose) moiety via a Beta-N9-glycosidic bond.","O1[C@@H]([C@H]([C@H]([C@H]1N2C3=C(N=C2)C(=NC=N3)N)O)O)CO",44,"http://www.selleckchem.com/products/Adenosine(Adenocard).html","Others",2,"h3","ENTER_SCREEN_NAME","Confluency",76.73471,66.78848,65.00524,64.68098,63.52551,62.00538,62.05629,61.55176,60.83013,60.30865,60.26204,59.70663,59.85524,"Sytox Green",22.74079,95.14005,161.506,227.4079,288.6688,318.3711,348.0733,372.2064,406.5497,423.7213,442.2852,456.2081,475.7002,"mCherry",0,3,9,14,21,15,20,15,14,9,10,9,8
"556","2","Nefiracetam","S1969","L1700-08",246.3,"77191-36-7","free base","GABA Receptor","GABA Receptor","","Mammalian","Receptor","Nefiracetam is a GABAergic; cholinergic; and monoaminergic neuronal systems enhancer for Ro 5-4864-induced convulsions. Phase 2.","C(N1C(CCC1)=O)C(NC2=C(C=CC=C2C)C)=O",198,"http://www.selleckchem.com/products/Nefiracetam(Translon).html","Neuronal Signaling",2,"h4","ENTER_SCREEN_NAME","Confluency",75.69556,65.46738,62.52439,61.83257,61.61427,60.77126,60.3417,59.73299,59.54047,59.30832,58.39827,58.56763,58.03771,"Sytox Green",33.41504,86.32218,149.4395,211.6286,258.0384,298.879,323.4761,350.3938,370.35,394.4831,405.1573,423.7213,444.1416,"mCherry",1,4,4,7,14,15,11,9,10,6,6,7,5
"557","2","Enalaprilat Dihydrate","S1657","L1700-06",348.4,"84680-54-6","dihydrate","RAAS","Angiotensin-converting enzyme","Synthetic small molecule","Mammalian","Metabolism-related","Enalaprilat is an angiotensin-converting enzyme (ACE) inhibitor with IC50 of 1.94 nM.","C1(=CC=CC(=C1)CC[C@@H](C(O)=O)N[C@H](C(N2[C@@H](CCC2)C(=O)O)=O)C).O.O",200,"http://www.selleckchem.com/products/Enalaprilat.html","Endocrinology & Hormones",2,"h5","ENTER_SCREEN_NAME","Confluency",74.55227,62.84554,59.97663,60.08098,60.18822,59.47222,58.76715,58.06284,57.55468,57.20474,56.54213,55.31854,55.0064,"Sytox Green",27.84587,97.46053,158.2573,229.7284,295.1662,340.1837,364.7809,383.8089,395.4113,417.688,444.6057,449.2466,463.6337,"mCherry",0,6,7,9,17,17,13,15,12,7,7,6,6
"558","2","Amiodarone HCl","S1979","L1700-08",681.77,"19774-82-4","hydrochloride","Autophagy;Potassium Channel","Potassium Channel","","Mammalian","Channel","Amiodarone HCl is an antiarrhythmic drug for inhibition of ATP-sensitive potassium channel with IC50 of 19.1 muM.","C1(=C(C=C(C=C1I)C(=O)C2=C(OC3=C2C=CC=C3)CCCC)I)OCCN(CC)CC.Cl",33,"http://www.selleckchem.com/products/amiodarone-hcl.html","Transmembrane Transporters",2,"h6","ENTER_SCREEN_NAME","Confluency",66.08135,55.81208,52.53413,52.60067,51.24768,51.11283,51.23377,49.21669,48.72618,48.46453,47.95622,48.08482,48.5254,"Sytox Green",27.38177,83.0735,124.3782,190.2801,248.7564,281.2433,306.3045,311.4096,331.8299,345.7528,357.8194,388.4498,404.6933,"mCherry",2,3,4,12,11,20,14,15,8,6,7,10,4
"559","2","Aminoglutethimide ","S1672","L1700-06",232.28,"125-84-8","free base","Aromatase","CYP19A1 (Estrogen synthetase)","Synthetic small molecule","Mammalian","Metabolism-related","Aminoglutethimide is an aromatase inhibitor with IC50 of 10 muM.","C1(=CC=C(C=C1)N)C2(CCC(NC2=O)=O)CC",86,"http://www.selleckchem.com/products/Aminoglutethimide(Cytadren).html","Endocrinology & Hormones",2,"h7","ENTER_SCREEN_NAME","Confluency",71.94955,60.67152,57.62545,57.82851,55.89562,55.80545,55.32029,54.2955,54.25524,53.63181,53.1801,52.25418,52.13,"Sytox Green",34.80733,81.21711,140.1575,213.0209,262.2152,309.0891,327.653,355.0348,366.6372,388.9139,399.1241,400.5164,420.9367,"mCherry",0,3,8,11,14,7,13,9,10,5,3,4,3
"560","2","Elvitegravir (GS-9137; JTK-303)","S2001","L1700-08",447.88,"697761-98-1","free base","Integrase","HIV Integrase","","Virus","Integrase","Elvitegravir (EVG; JTK-303/GS-9137) is an HIV integrase inhibitor for HIV-1 IIIB; HIV-2 EHO and HIV-2 ROD with IC50 of 0.7 nM; 2.8 nM and 1.4 nM; respectively.","C1=CC(=C(C(=C1)Cl)F)CC2=CC3=C(C=C2OC)N(C=C(C3=O)C(O)=O)[C@@H](C(C)C)CO",200,"http://www.selleckchem.com/products/Elvitegravir.html","Microbiology",2,"h8","ENTER_SCREEN_NAME","Confluency",68.80361,58.44777,55.9882,54.13492,53.638,53.55692,52.30249,51.15124,50.62031,50.5728,49.96661,49.57906,49.10467,"Sytox Green",25.98948,69.15057,104.422,144.3344,190.2801,214.8773,233.9053,248.2923,282.6355,304.9122,329.9735,350.3938,376.3833,"mCherry",1,4,7,2,10,12,12,9,13,6,5,7,4
"561","2","Ipratropium Bromide","S1683","L1700-06",412.37,"22254-24-6","bromide","Others","Acetylcholine Receptor","Synthetic small molecule","Mammalian","Receptor","Ipratropium bromide is a muscarinic antagonist; bronchodilator; N-Isopropyl salt of atropine.","[Br-].C12CCC([N+]1(C)C(C)C)CC(C2)OC(C(C3=CC=CC=C3)CO)=O",201,"http://www.selleckchem.com/products/Ipratropium-bromide.html","Others",2,"h9","ENTER_SCREEN_NAME","Confluency",66.10151,56.91034,55.74743,55.32484,54.69134,53.90873,52.46103,52.11129,52.6796,52.28951,51.75161,51.81349,51.01688,"Sytox Green",28.77406,95.60414,153.6164,221.8387,275.21,304.4482,325.7966,342.0401,355.963,381.0243,391.2344,413.5111,428.8263,"mCherry",0,0,7,7,9,12,12,10,6,4,4,3,2
"562","2","Suplatast Tosylate","S2015","L1700-08",499.64,"94055-76-2","tosylate","Others","Other","Synthetic small molecule","Mammalian","Signaling-related","Suplatast Tosilate is a novel capsular anti-asthmatic agent that suppresses both IgE production; IL-4 and IL-5 synthesis with IC50 above 100 muM.","C1(=CC(=CC=C1NC(CC[S+](C)C)=O)OCC(O)COCC).C2=CC(=CC=C2S(=O)(=O)[O-])C",200,"http://www.selleckchem.com/products/suplatast-tosilate.html","Others",2,"h10","ENTER_SCREEN_NAME","Confluency",70.65118,58.928,57.07955,56.54348,55.80387,55.29015,53.71781,53.35841,53.09062,52.50269,51.89404,52.11267,51.6875,"Sytox Green",19.49211,76.11204,136.9088,198.1698,241.7949,279.851,303.5199,313.7301,329.5094,352.2502,366.1731,381.4884,400.0523,"mCherry",3,3,4,10,13,12,10,11,14,10,7,4,5
"563","2","Desonide","S1701","L1700-06",416.51,"638-94-8","free base","Others","Glucocorticoid Receptor","Synthetic small molecule","Mammalian","Receptor","Desonide is a low potency topical corticosteroid.","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@](C4)(OC(O5)(C)C)[H])C(CO)=O)C)[H])[H])[H])C)=O",199,"http://www.selleckchem.com/products/Desonide.html","Others",2,"h11","ENTER_SCREEN_NAME","Confluency",62.73864,53.76607,52.02316,50.98248,50.50344,49.35384,48.55289,48.05693,47.73986,47.35897,47.09249,46.37891,46.01477,"Sytox Green",16.24342,75.64793,119.7372,168.4675,199.562,223.6951,250.6128,263.6075,278.4586,290.9893,302.1277,323.4761,342.0401,"mCherry",0,3,5,8,9,8,7,7,7,8,6,7,7
"564","2","Diclazuril","S2028","L1700-08",407.64,"101831-37-2","free base","Others","Other","","Protozoa","Other","Diclazuril is an anti-coccidial drug.","C1=C(C=CC(=C1)C(C2=C(Cl)C=C(C=C2Cl)N3N=CC(NC3=O)=O)C#N)Cl",39,"http://www.selleckchem.com/products/diclazuril.html","Others",2,"h12","ENTER_SCREEN_NAME","Confluency",56.80298,49.03793,47.47466,46.45288,46.8939,45.625,45.51505,44.74023,44.31697,43.54051,43.52071,42.87876,42.20502,"Sytox Green",19.9562,73.32745,108.5989,140.1575,161.0419,186.1032,194.9211,206.0594,234.8335,252.9333,271.9613,293.7739,313.7301,"mCherry",3,1,4,7,8,8,5,8,10,5,5,4,4
"565","2","Deferasirox","S1712","L1700-06",373.36,"201530-41-8","free base","Others","Metal (Fe chelator)","Synthetic small molecule","Metal (Fe)","Metal (Fe)","Deferasirox(Exjade) is a rationally-designed oral iron chelator.","C1=CC(=CC=C1C(O)=O)N2C(=NC(=N2)C3=CC=CC=C3O)C4=CC=CC=C4O",200,"http://www.selleckchem.com/products/Deferasirox(Exjade).html","Others",2,"h13","ENTER_SCREEN_NAME","Confluency",58.78231,50.87226,48.70141,47.93319,48.30738,47.39297,46.76795,46.16541,45.66854,45.2918,43.84478,43.93066,43.91774,"Sytox Green",16.24342,74.71974,111.3835,158.2573,197.7056,227.4079,238.5462,270.1049,278.4586,303.0558,324.8684,341.576,368.0295,"mCherry",2,4,8,15,15,12,12,6,12,5,7,4,3
"566","2","Phentolamine Mesylate","S2038","L1700-08",377.46,"65-28-1","mesylate","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Phentolamine Mesylate is a nonselective alpha-adrenergic antagonist with IC50 of 0.1 muM.","C1(N(C2=CC=C(C=C2)C)CC3NCCN=3)(=CC(=CC=C1)O).CS(O)(=O)=O",201,"http://www.selleckchem.com/products/phentolamine-mesilate.html","Neuronal Signaling",2,"h14","ENTER_SCREEN_NAME","Confluency",66.45263,57.75777,56.24195,54.50592,53.91602,52.9021,52.47395,52.00037,51.38098,50.69654,50.40688,50.22654,49.97973,"Sytox Green",25.06128,110.9194,189.3519,243.6513,293.3098,328.5812,349.4656,360.1399,369.4218,380.5602,394.4831,413.9752,433.0032,"mCherry",4,3,6,10,11,23,20,17,12,10,10,5,8
"567","2","Indomethacin ","S1723","L1700-06",357.79,"53-86-1","free base","Others","COX","Synthetic small molecule","Mammalian","Metabolism-related","Indomethacin(Indocid; Indocin) is a non-steroidal anti-inflammatory compound commonly used to reduce fever; pain; stiffness; and swelling.","C1=C(C=C2C(=C1)N(C(=C2CC(O)=O)C)C(C3=CC=C(C=C3)Cl)=O)OC",201,"http://www.selleckchem.com/products/Indomethacin(Indocid).html","Others",2,"h15","ENTER_SCREEN_NAME","Confluency",68.53699,60.51774,57.82502,57.10286,55.61624,55.09057,54.82521,53.64558,52.88318,52.94928,52.15705,52.08853,51.81166,"Sytox Green",32.95094,98.38873,125.3064,176.8212,221.8387,245.5077,267.3203,291.9175,325.3326,350.8579,370.8141,408.8701,434.3955,"mCherry",2,3,5,9,15,15,12,19,12,10,11,9,6
"568","2","Lornoxicam","S2047","L1700-08",371.82,"70374-39-9","free base","COX","COX","","Mammalian","Metabolism-related","Lornoxicam is a COX-1 and COX-2 inhibitor with IC50 of 5 nM and 8 nM; respectively.","N(C1=NC=CC=C1)C(C2N(S(C3=C(C=2O)SC(=C3)Cl)(=O)=O)C)=O",10,"http://www.selleckchem.com/products/lornoxicam-xefo.html","Neuronal Signaling",2,"h16","ENTER_SCREEN_NAME","Confluency",68.20776,58.54561,57.52341,58.10178,56.20922,55.2845,55.60027,54.84658,54.02515,53.79128,54.48557,53.08145,51.87372,"Sytox Green",18.56391,102.1015,175.429,254.3256,318.8352,359.6758,401.4446,421.4008,439.5006,451.5671,486.3745,516.0767,527.2151,"mCherry",1,9,7,10,11,16,11,8,9,7,5,5,3
"569","2","Mesna ","S1735","L1700-06",164.18,"19767-45-4","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Mesna (Uromitexan; Mesnex); a sulfhydryl compound that is used to reduce the incidence of hemorrhagic cystitis associated with certain chemotherapeutic agents.","SCCS([O-])(=O)=O.[Na+]",200,"http://www.selleckchem.com/products/Mesna(Uromitexan).html","Others",2,"h17","ENTER_SCREEN_NAME","Confluency",67.29384,57.14494,56.43909,54.79245,55.50173,53.77406,53.21394,52.40269,52.89494,51.91351,51.70554,50.71575,50.8147,"Sytox Green",16.70752,79.82481,140.6216,206.5235,250.6128,284.0278,303.984,323.0121,348.0733,368.4936,389.378,407.0137,421.4008,"mCherry",0,3,7,8,10,8,9,10,10,7,6,7,6
"570","2","Lovastatin","S2061","L1700-08",404.54,"75330-75-5","free base","HMG-CoA Reductase","HMGCR","Synthetic small molecule","Mammalian","Metabolism-related","Lovastatin is an inhibitor of HMG-CoA reductase with IC50 of 3.4 nM; used for lowering cholesterol (hypolipidemic agent).","C1[C@H](C=C2[C@]([C@@H]1OC(=O)[C@H](CC)C)([C@@H]([C@H](C=C2)C)CC[C@H]3OC(C[C@@H](C3)O)=O)[H])C",19,"http://www.selleckchem.com/products/lovastatin-mevacor.html","Metabolism",2,"h18","ENTER_SCREEN_NAME","Confluency",66.48748,56.36219,54.6288,53.75061,52.6857,51.79563,51.23858,51.23086,49.94441,50.43018,50.97178,50.35499,50.4488,"Sytox Green",22.74079,90.96317,152.6882,223.231,275.21,304.4482,342.9683,369.4218,384.2729,400.9805,422.329,447.8543,466.4182,"mCherry",1,3,2,3,6,12,9,11,8,11,9,10,4
"571","2","Nicotinic Acid","S1744","L1700-06",123.11,"59-67-6","free base","Others","N/A","Metabolite","Mammalian","N/A","Nicotinic Acid is a water-soluble vitamin belonging to the vitamin B family.","C1=CN=CC(=C1)C(=O)O",203,"http://www.selleckchem.com/products/Niacin(Nicotinic-acid).html","Others",2,"h19","ENTER_SCREEN_NAME","Confluency",70.41557,61.06992,59.48801,59.75052,59.03628,58.54528,57.50051,57.56464,56.28899,57.08525,55.69436,55.42038,54.7537,"Sytox Green",23.66899,102.5656,169.3957,233.4412,305.8404,349.0015,368.4936,392.1626,400.5164,431.1468,452.0312,472.9156,491.9436,"mCherry",1,2,11,12,13,18,13,18,17,10,8,9,6
"572","2","Atorvastatin Calcium ","S2077","L1700-08",1155.34,"134523-03-8","calcium","HMG-CoA Reductase","HMGCR","Synthetic small molecule","Mammalian","Metabolism-related","Atorvastatin (Lipitor) is an inhibitor of HMG-CoA reductase used as a cholesterol-lowering medication that blocks the production of cholesterol.","[Ca+2].N1(CC[C@H](C[C@H](CC([O-])=O)O)O)(C(=C(C(=C1C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4)C(C)C).N5(CC[C@H](C[C@H](CC([O-])=O)O)O)C(=C(C(=C5C6=CC=C(C=C6)F)C7=CC=CC=C7)C(=O)NC8=CC=CC=C8)C(C)C",86,"http://www.selleckchem.com/products/atorvastatin-calcium-lipitor.html","Metabolism",2,"h20","ENTER_SCREEN_NAME","Confluency",69.28236,60.06364,58.86821,58.37037,58.54853,56.84973,56.63858,55.68422,55.14039,55.71513,55.15423,54.58556,54.93322,"Sytox Green",22.27669,114.1681,170.788,263.6075,323.4761,375.4551,406.0855,426.5059,436.716,467.8105,489.1591,506.3307,518.3972,"mCherry",0,6,7,14,14,16,15,17,12,8,6,5,5
